Date,Region_ko,Birth,Birth_rate,Death,Death_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate,Net_migration
2015-05-01,세종특별자치시,213.0,13.98,80.0,5.2,137.0,9.0,133.0,8.7,3215.0
2015-06-01,세종특별자치시,240.0,15.98,71.0,4.7,99.0,6.6,169.0,11.3,3017.0
2015-07-01,세종특별자치시,225.0,14.21,78.0,4.9,122.0,7.7,147.0,9.3,4111.0
2015-08-01,세종특별자치시,232.0,14.31,80.0,4.9,111.0,6.8,152.0,9.4,4527.0
2015-09-01,세종특별자치시,249.0,15.52,66.0,4.1,90.0,5.6,183.0,11.4,3626.0
2015-10-01,세종특별자치시,240.0,14.19,89.0,5.3,123.0,7.3,151.0,8.9,4084.0
2015-11-01,세종특별자치시,244.0,14.61,103.0,6.2,132.0,7.9,141.0,8.4,3687.0
2015-12-01,세종특별자치시,258.0,14.64,76.0,4.3,219.0,12.4,182.0,10.3,4643.0
2016-01-01,세종특별자치시,286.0,15.91,96.0,5.3,161.0,9.0,190.0,10.6,4363.0
2016-02-01,세종특별자치시,278.0,16.18,104.0,6.1,111.0,6.5,174.0,10.1,4506.0
2016-03-01,세종특별자치시,303.0,16.2,88.0,4.7,116.0,6.2,215.0,11.5,3155.0
2016-04-01,세종특별자치시,277.0,15.12,77.0,4.2,140.0,7.6,200.0,10.9,1814.0
2016-05-01,세종특별자치시,259.0,13.55,82.0,4.3,161.0,8.4,177.0,9.3,2278.0
2016-06-01,세종특별자치시,293.0,15.67,82.0,4.4,137.0,7.3,211.0,11.3,2159.0
2016-07-01,세종특별자치시,260.0,13.33,74.0,3.8,107.0,5.5,186.0,9.5,1591.0
2016-08-01,세종특별자치시,270.0,13.72,92.0,4.7,128.0,6.5,178.0,9.0,2179.0
2016-09-01,세종특별자치시,288.0,14.99,74.0,3.9,111.0,5.8,214.0,11.1,1426.0
2016-10-01,세종특별자치시,265.0,13.24,98.0,4.9,130.0,6.5,167.0,8.3,2177.0
2016-11-01,세종특별자치시,273.0,13.96,94.0,4.8,124.0,6.3,179.0,9.2,1859.0
2016-12-01,세종특별자치시,245.0,12.01,104.0,5.1,186.0,9.1,141.0,6.9,2309.0
2017-01-01,세종특별자치시,335.0,16.23,115.0,5.6,136.0,6.6,220.0,10.7,1701.0
2017-02-01,세종특별자치시,259.0,13.77,96.0,5.1,134.0,7.1,163.0,8.7,2454.0
2017-03-01,세종특별자치시,303.0,14.36,95.0,4.5,137.0,6.5,208.0,9.9,3391.0
2017-04-01,세종특별자치시,274.0,13.25,102.0,4.9,103.0,5.0,172.0,8.3,2779.0
2017-05-01,세종특별자치시,302.0,13.91,91.0,4.2,180.0,8.3,211.0,9.7,4810.0
2017-06-01,세종특별자치시,272.0,12.72,72.0,3.4,153.0,7.2,200.0,9.4,3734.0
2017-07-01,세종특별자치시,273.0,12.2,86.0,3.8,117.0,5.2,187.0,8.4,2813.0
2017-08-01,세종특별자치시,319.0,14.09,91.0,4.0,134.0,5.9,228.0,10.1,2825.0
2017-09-01,세종특별자치시,323.0,14.6,81.0,3.7,119.0,5.4,242.0,10.9,2068.0
2017-10-01,세종특별자치시,297.0,12.87,116.0,5.0,100.0,4.3,181.0,7.8,2455.0
2017-11-01,세종특별자치시,265.0,11.75,100.0,4.4,210.0,9.3,165.0,7.3,2601.0
2017-12-01,세종특별자치시,282.0,11.97,114.0,4.8,205.0,8.7,168.0,7.1,3059.0
2018-01-01,세종특별자치시,347.0,14.6,134.0,5.6,190.0,8.0,213.0,8.9,2879.0
2018-02-01,세종특별자치시,305.0,14.0,94.0,4.3,133.0,6.1,211.0,9.7,4697.0
2018-03-01,세종특별자치시,319.0,13.0,106.0,4.3,187.0,7.6,213.0,8.7,2878.0
2018-04-01,세종특별자치시,306.0,12.7,91.0,3.8,140.0,5.8,215.0,9.0,3638.0
2018-05-01,세종특별자치시,301.0,12.0,95.0,3.8,222.0,8.9,206.0,8.2,2327.0
2018-06-01,세종특별자치시,277.0,11.3,91.0,3.7,161.0,6.6,186.0,7.6,2525.0
2018-07-01,세종특별자치시,344.0,13.5,113.0,4.4,134.0,5.3,231.0,9.1,2147.0
2018-08-01,세종특별자치시,280.0,10.9,115.0,4.5,159.0,6.2,165.0,6.4,2708.0
2018-09-01,세종특별자치시,293.0,11.7,94.0,3.7,115.0,4.6,199.0,7.9,2266.0
2018-10-01,세종특별자치시,309.0,11.8,124.0,4.7,185.0,7.1,185.0,7.1,2106.0
2018-11-01,세종특별자치시,337.0,13.2,108.0,4.2,177.0,6.9,229.0,9.0,1479.0
2018-12-01,세종특별자치시,285.0,10.8,94.0,3.5,235.0,8.9,191.0,7.2,1783.0
2019-01-01,세종특별자치시,392.0,14.7,119.0,4.5,172.0,6.4,273.0,10.2,2457.0
2019-02-01,세종특별자치시,336.0,13.8,111.0,4.6,165.0,6.8,225.0,9.2,3293.0
2019-03-01,세종특별자치시,355.0,13.0,100.0,3.7,159.0,5.8,255.0,9.4,2076.0
2019-04-01,세종특별자치시,323.0,12.2,101.0,3.8,173.0,6.5,222.0,8.4,1486.0
2019-05-01,세종특별자치시,348.0,12.6,89.0,3.2,208.0,7.6,259.0,9.4,1085.0
2019-06-01,세종특별자치시,282.0,10.5,90.0,3.4,160.0,6.0,192.0,7.2,1661.0
2019-07-01,세종특별자치시,311.0,11.2,99.0,3.6,142.0,5.1,212.0,7.6,2463.0
2019-08-01,세종특별자치시,284.0,10.1,107.0,3.8,144.0,5.1,177.0,6.3,1568.0
2019-09-01,세종특별자치시,282.0,10.3,86.0,3.2,125.0,4.6,196.0,7.2,1481.0
2019-10-01,세종특별자치시,322.0,11.4,123.0,4.3,196.0,6.9,199.0,7.0,2403.0
2019-11-01,세종특별자치시,310.0,11.2,99.0,3.6,165.0,6.0,211.0,7.6,2040.0
2019-12-01,세종특별자치시,274.0,9.5,97.0,3.4,230.0,8.0,177.0,6.2,1711.0
2020-01-01,세종특별자치시,372.0,12.9,124.0,4.3,155.0,5.4,248.0,8.6,1495.0
2020-02-01,세종특별자치시,307.0,11.3,105.0,3.9,160.0,5.9,202.0,7.5,1303.0
2020-03-01,세종특별자치시,329.0,11.3,105.0,3.6,142.0,4.9,224.0,7.7,746.0
2020-04-01,세종특별자치시,316.0,11.2,107.0,3.8,148.0,5.3,209.0,7.4,210.0
2020-05-01,세종특별자치시,250.0,8.6,105.0,3.6,160.0,5.5,145.0,5.0,-18.0
2020-06-01,세종특별자치시,273.0,9.7,103.0,3.7,142.0,5.0,170.0,6.0,-182.0
2020-07-01,세종특별자치시,308.0,10.6,124.0,4.2,153.0,5.2,184.0,6.3,681.0
2020-08-01,세종특별자치시,277.0,9.5,94.0,3.2,125.0,4.3,183.0,6.3,810.0
2020-09-01,세종특별자치시,253.0,8.9,117.0,4.1,146.0,5.1,136.0,4.8,623.0
2020-10-01,세종특별자치시,283.0,9.6,111.0,3.8,146.0,4.9,172.0,5.8,2844.0
2020-11-01,세종특별자치시,257.0,8.9,113.0,3.9,175.0,6.1,144.0,5.0,2274.0
2020-12-01,세종특별자치시,243.0,8.1,109.0,3.6,202.0,6.7,134.0,4.5,2239.0
2021-01-01,세종특별자치시,342.0,11.3,105.0,3.5,223.0,7.4,237.0,7.8,1822.0
2021-02-01,세종특별자치시,293.0,10.7,111.0,4.0,110.0,4.0,182.0,6.6,1497.0
2021-03-01,세종특별자치시,363.0,11.9,118.0,3.9,104.0,3.4,245.0,8.0,987.0
2021-04-01,세종특별자치시,307.0,10.4,103.0,3.5,126.0,4.3,204.0,6.9,721.0
2021-05-01,세종특별자치시,269.0,8.8,109.0,3.6,126.0,4.1,160.0,5.2,449.0
2021-06-01,세종특별자치시,280.0,9.4,93.0,3.1,142.0,4.8,187.0,6.3,769.0
2021-07-01,세종특별자치시,313.0,10.2,108.0,3.5,153.0,5.0,205.0,6.7,1137.0
2021-08-01,세종특별자치시,290.0,9.4,114.0,3.7,127.0,4.1,176.0,5.7,769.0
2021-09-01,세종특별자치시,305.0,10.2,99.0,3.3,105.0,3.5,206.0,6.9,1045.0
2021-10-01,세종특별자치시,319.0,10.2,131.0,4.2,109.0,3.5,188.0,6.0,1509.0
2021-11-01,세종특별자치시,263.0,8.7,134.0,4.4,147.0,4.9,129.0,4.3,1044.0
2021-12-01,세종특별자치시,226.0,7.2,129.0,4.1,155.0,4.9,97.0,3.1,2336.0
2022-01-01,세종특별자치시,321.0,10.1,133.0,4.2,136.0,4.3,188.0,5.9,2311.0
2022-02-01,세종특별자치시,303.0,10.5,122.0,4.2,171.0,6.0,181.0,6.3,1869.0
2022-03-01,세종특별자치시,310.0,9.7,207.0,6.5,117.0,3.7,103.0,3.2,729.0
2022-04-01,세종특별자치시,275.0,8.9,164.0,5.3,128.0,4.1,110.0,3.6,812.0
2022-05-01,세종특별자치시,254.0,7.9,109.0,3.4,150.0,4.7,145.0,4.5,970.0
2022-06-01,세종특별자치시,248.0,7.9,106.0,3.4,123.0,3.9,141.0,4.5,719.0
2000-01-01,울산광역시,1479.0,17.03,384.0,4.4,655.0,7.5,1095.0,12.6,522.0
2000-02-01,울산광역시,1388.0,17.07,327.0,4.0,574.0,7.1,1061.0,13.0,4.0
2000-03-01,울산광역시,1524.0,17.51,330.0,3.8,623.0,7.2,1194.0,13.7,466.0
2000-04-01,울산광역시,1360.0,16.12,320.0,3.8,500.0,5.9,1040.0,12.3,99.0
2000-05-01,울산광역시,1311.0,15.01,280.0,3.2,797.0,9.1,1031.0,11.8,605.0
2000-06-01,울산광역시,1141.0,13.48,284.0,3.4,649.0,7.7,857.0,10.1,207.0
2000-07-01,울산광역시,1237.0,14.13,292.0,3.3,389.0,4.4,945.0,10.8,139.0
2000-08-01,울산광역시,1225.0,13.97,325.0,3.7,337.0,3.8,900.0,10.3,303.0
2000-09-01,울산광역시,1296.0,15.27,321.0,3.8,289.0,3.4,975.0,11.5,36.0
2000-10-01,울산광역시,1378.0,15.7,375.0,4.3,509.0,5.8,1003.0,11.4,182.0
2000-11-01,울산광역시,1259.0,14.8,319.0,3.7,720.0,8.5,940.0,11.0,228.0
2000-12-01,울산광역시,1218.0,13.83,335.0,3.8,848.0,9.6,883.0,10.0,425.0
2001-01-01,울산광역시,1337.0,15.12,341.0,3.9,617.0,7.0,996.0,11.3,318.0
2001-02-01,울산광역시,1216.0,15.2,297.0,3.7,537.0,6.7,919.0,11.5,296.0
2001-03-01,울산광역시,1366.0,15.41,369.0,4.2,540.0,6.1,997.0,11.2,708.0
2001-04-01,울산광역시,1167.0,13.58,326.0,3.8,592.0,6.9,841.0,9.8,793.0
2001-05-01,울산광역시,1158.0,13.02,326.0,3.7,711.0,8.0,832.0,9.4,510.0
2001-06-01,울산광역시,1024.0,11.89,311.0,3.6,597.0,6.9,713.0,8.3,300.0
2001-07-01,울산광역시,996.0,11.18,315.0,3.5,422.0,4.7,681.0,7.6,488.0
2001-08-01,울산광역시,1014.0,11.36,306.0,3.4,384.0,4.3,708.0,7.9,403.0
2001-09-01,울산광역시,1132.0,13.1,316.0,3.7,291.0,3.4,816.0,9.4,470.0
2001-10-01,울산광역시,1072.0,12.0,357.0,4.0,442.0,4.9,715.0,8.0,688.0
2001-11-01,울산광역시,1037.0,11.98,349.0,4.0,703.0,8.1,688.0,7.9,700.0
2001-12-01,울산광역시,1081.0,12.07,314.0,3.5,894.0,10.0,767.0,8.6,314.0
2002-01-01,울산광역시,1133.0,12.63,346.0,3.9,630.0,7.0,787.0,8.8,830.0
2002-02-01,울산광역시,1043.0,12.86,294.0,3.6,474.0,5.8,749.0,9.2,44.0
2002-03-01,울산광역시,1130.0,12.57,324.0,3.6,545.0,6.1,806.0,9.0,267.0
2002-04-01,울산광역시,989.0,11.36,303.0,3.5,529.0,6.1,686.0,7.9,526.0
2002-05-01,울산광역시,964.0,10.71,334.0,3.7,737.0,8.2,630.0,7.0,498.0
2002-06-01,울산광역시,893.0,10.24,302.0,3.5,556.0,6.4,591.0,6.8,59.0
2002-07-01,울산광역시,941.0,10.43,309.0,3.4,425.0,4.7,632.0,7.0,21.0
2002-08-01,울산광역시,909.0,10.07,341.0,3.8,407.0,4.5,568.0,6.3,98.0
2002-09-01,울산광역시,919.0,10.52,327.0,3.7,303.0,3.5,592.0,6.8,-55.0
2002-10-01,울산광역시,957.0,10.59,335.0,3.7,446.0,4.9,622.0,6.9,223.0
2002-11-01,울산광역시,919.0,10.51,332.0,3.8,698.0,8.0,587.0,6.7,118.0
2002-12-01,울산광역시,869.0,9.61,412.0,4.6,762.0,8.4,457.0,5.1,-4.0
2003-01-01,울산광역시,983.0,10.86,360.0,4.0,586.0,6.5,623.0,6.9,409.0
2003-02-01,울산광역시,957.0,11.7,288.0,3.5,470.0,5.7,669.0,8.2,-230.0
2003-03-01,울산광역시,1061.0,11.71,388.0,4.3,509.0,5.6,673.0,7.4,202.0
2003-04-01,울산광역시,1070.0,12.19,333.0,3.8,514.0,5.9,737.0,8.4,102.0
2003-05-01,울산광역시,1025.0,11.29,357.0,3.9,670.0,7.4,668.0,7.4,639.0
2003-06-01,울산광역시,855.0,9.73,326.0,3.7,528.0,6.0,529.0,6.0,116.0
2003-07-01,울산광역시,913.0,10.05,322.0,3.5,454.0,5.0,591.0,6.5,219.0
2003-08-01,울산광역시,932.0,10.25,347.0,3.8,368.0,4.0,585.0,6.4,-512.0
2003-09-01,울산광역시,1022.0,11.61,338.0,3.8,306.0,3.5,684.0,7.8,681.0
2003-10-01,울산광역시,989.0,10.87,383.0,4.2,617.0,6.8,606.0,6.7,246.0
2003-11-01,울산광역시,974.0,11.06,362.0,4.1,695.0,7.9,612.0,6.9,13.0
2003-12-01,울산광역시,939.0,10.31,355.0,3.9,811.0,8.9,584.0,6.4,-13.0
2004-01-01,울산광역시,1035.0,11.38,344.0,3.8,587.0,6.5,691.0,7.6,790.0
2004-02-01,울산광역시,978.0,11.48,372.0,4.4,564.0,6.6,606.0,7.1,167.0
2004-03-01,울산광역시,1066.0,11.7,363.0,4.0,539.0,5.9,703.0,7.7,797.0
2004-04-01,울산광역시,940.0,10.65,336.0,3.8,388.0,4.4,604.0,6.8,260.0
2004-05-01,울산광역시,879.0,9.63,357.0,3.9,612.0,6.7,522.0,5.7,-145.0
2004-06-01,울산광역시,887.0,10.04,305.0,3.5,609.0,6.9,582.0,6.6,-157.0
2004-07-01,울산광역시,854.0,9.35,321.0,3.5,412.0,4.5,533.0,5.8,-425.0
2004-08-01,울산광역시,905.0,9.91,297.0,3.3,428.0,4.7,608.0,6.7,-758.0
2004-09-01,울산광역시,944.0,10.69,283.0,3.2,308.0,3.5,661.0,7.5,-319.0
2004-10-01,울산광역시,957.0,10.49,329.0,3.6,491.0,5.4,628.0,6.9,-265.0
2004-11-01,울산광역시,893.0,10.1,326.0,3.7,657.0,7.4,567.0,6.4,738.0
2004-12-01,울산광역시,813.0,8.88,336.0,3.7,1052.0,11.5,477.0,5.2,1081.0
2005-01-01,울산광역시,953.0,10.37,343.0,3.7,538.0,5.9,610.0,6.6,387.0
2005-02-01,울산광역시,817.0,9.84,349.0,4.2,470.0,5.7,468.0,5.6,48.0
2005-03-01,울산광역시,965.0,10.49,340.0,3.7,577.0,6.3,625.0,6.8,-107.0
2005-04-01,울산광역시,875.0,9.82,350.0,3.9,468.0,5.3,525.0,5.9,-113.0
2005-05-01,울산광역시,848.0,9.2,318.0,3.5,693.0,7.5,530.0,5.8,-132.0
2005-06-01,울산광역시,814.0,9.13,327.0,3.7,597.0,6.7,487.0,5.5,-625.0
2005-07-01,울산광역시,808.0,8.77,314.0,3.4,469.0,5.1,494.0,5.4,-215.0
2005-08-01,울산광역시,872.0,9.46,338.0,3.7,473.0,5.1,534.0,5.8,-742.0
2005-09-01,울산광역시,960.0,10.76,302.0,3.4,376.0,4.2,658.0,7.4,-358.0
2005-10-01,울산광역시,909.0,9.86,368.0,4.0,499.0,5.4,541.0,5.9,187.0
2005-11-01,울산광역시,789.0,8.84,386.0,4.3,738.0,8.3,403.0,4.5,549.0
2005-12-01,울산광역시,859.0,9.31,373.0,4.0,1041.0,11.3,486.0,5.3,729.0
2006-01-01,울산광역시,935.0,10.12,349.0,3.8,588.0,6.4,586.0,6.3,-172.0
2006-02-01,울산광역시,884.0,10.59,303.0,3.6,490.0,5.9,581.0,7.0,-581.0
2006-03-01,울산광역시,956.0,10.34,351.0,3.8,605.0,6.5,605.0,6.5,-196.0
2006-04-01,울산광역시,876.0,9.79,316.0,3.5,536.0,6.0,560.0,6.3,-424.0
2006-05-01,울산광역시,911.0,9.85,361.0,3.9,752.0,8.1,550.0,5.9,119.0
2006-06-01,울산광역시,863.0,9.64,323.0,3.6,730.0,8.2,540.0,6.0,125.0
2006-07-01,울산광역시,825.0,8.91,339.0,3.7,504.0,5.4,486.0,5.2,-22.0
2006-08-01,울산광역시,921.0,9.94,340.0,3.7,503.0,5.4,581.0,6.3,-533.0
2006-09-01,울산광역시,945.0,10.54,335.0,3.7,367.0,4.1,610.0,6.8,-297.0
2006-10-01,울산광역시,902.0,9.73,350.0,3.8,479.0,5.2,552.0,6.0,-166.0
2006-11-01,울산광역시,870.0,9.7,365.0,4.1,831.0,9.3,505.0,5.6,-126.0
2006-12-01,울산광역시,852.0,9.18,372.0,4.0,1108.0,11.9,480.0,5.2,-138.0
2007-01-01,울산광역시,1013.0,10.91,395.0,4.3,766.0,8.3,618.0,6.7,-224.0
2007-02-01,울산광역시,955.0,11.39,337.0,4.0,645.0,7.7,618.0,7.4,-849.0
2007-03-01,울산광역시,1031.0,11.11,342.0,3.7,604.0,6.5,689.0,7.4,-490.0
2007-04-01,울산광역시,943.0,10.49,306.0,3.4,529.0,5.9,637.0,7.1,-207.0
2007-05-01,울산광역시,1017.0,10.95,345.0,3.7,683.0,7.4,672.0,7.2,-190.0
2007-06-01,울산광역시,890.0,9.89,332.0,3.7,642.0,7.1,558.0,6.2,-101.0
2007-07-01,울산광역시,951.0,10.22,358.0,3.8,532.0,5.7,593.0,6.4,260.0
2007-08-01,울산광역시,1033.0,11.1,286.0,3.1,525.0,5.6,747.0,8.0,-97.0
2007-09-01,울산광역시,1074.0,11.91,324.0,3.6,387.0,4.3,750.0,8.3,27.0
2007-10-01,울산광역시,1101.0,11.82,356.0,3.8,579.0,6.2,745.0,8.0,116.0
2007-11-01,울산광역시,1046.0,11.59,375.0,4.2,794.0,8.8,671.0,7.4,339.0
2007-12-01,울산광역시,901.0,9.65,375.0,4.0,877.0,9.4,526.0,5.6,424.0
2008-01-01,울산광역시,1075.0,11.53,390.0,4.2,801.0,8.6,685.0,7.3,668.0
2008-02-01,울산광역시,929.0,10.64,351.0,4.0,614.0,7.0,578.0,6.6,582.0
2008-03-01,울산광역시,999.0,10.69,362.0,3.9,671.0,7.2,637.0,6.8,175.0
2008-04-01,울산광역시,962.0,10.63,339.0,3.7,548.0,6.1,623.0,6.9,462.0
2008-05-01,울산광역시,904.0,9.66,348.0,3.7,797.0,8.5,556.0,5.9,311.0
2008-06-01,울산광역시,888.0,9.8,310.0,3.4,667.0,7.4,578.0,6.4,323.0
2008-07-01,울산광역시,940.0,10.03,316.0,3.4,593.0,6.3,624.0,6.7,281.0
2008-08-01,울산광역시,918.0,9.78,363.0,3.9,540.0,5.8,555.0,5.9,285.0
2008-09-01,울산광역시,1005.0,11.06,327.0,3.6,363.0,4.0,678.0,7.5,94.0
2008-10-01,울산광역시,1006.0,10.7,346.0,3.7,623.0,6.6,660.0,7.0,534.0
2008-11-01,울산광역시,890.0,9.77,373.0,4.1,664.0,7.3,517.0,5.7,76.0
2008-12-01,울산광역시,849.0,9.01,347.0,3.7,956.0,10.2,502.0,5.3,115.0
2009-01-01,울산광역시,1052.0,11.13,411.0,4.3,769.0,8.1,641.0,6.8,-4.0
2009-02-01,울산광역시,946.0,11.08,321.0,3.8,527.0,6.2,625.0,7.3,-934.0
2009-03-01,울산광역시,974.0,10.31,344.0,3.6,592.0,6.3,630.0,6.7,-635.0
2009-04-01,울산광역시,901.0,9.85,346.0,3.8,559.0,6.1,555.0,6.1,-149.0
2009-05-01,울산광역시,931.0,9.85,418.0,4.4,669.0,7.1,513.0,5.4,-212.0
2009-06-01,울산광역시,869.0,9.5,340.0,3.7,620.0,6.8,529.0,5.8,-179.0
2009-07-01,울산광역시,866.0,9.15,296.0,3.1,536.0,5.7,570.0,6.0,-377.0
2009-08-01,울산광역시,896.0,9.47,315.0,3.3,523.0,5.5,581.0,6.1,-640.0
2009-09-01,울산광역시,950.0,10.37,365.0,4.0,413.0,4.5,585.0,6.4,-647.0
2009-10-01,울산광역시,908.0,9.59,367.0,3.9,473.0,5.0,541.0,5.7,-357.0
2009-11-01,울산광역시,900.0,9.82,384.0,4.2,672.0,7.3,516.0,5.6,-304.0
2009-12-01,울산광역시,840.0,8.87,411.0,4.3,914.0,9.7,429.0,4.5,-593.0
2010-01-01,울산광역시,1021.0,10.78,381.0,4.0,616.0,6.5,640.0,6.8,-356.0
2010-02-01,울산광역시,894.0,10.45,320.0,3.7,590.0,6.9,574.0,6.7,-1124.0
2010-03-01,울산광역시,974.0,10.29,380.0,4.0,590.0,6.2,594.0,6.3,-1145.0
2010-04-01,울산광역시,954.0,10.41,371.0,4.0,579.0,6.3,583.0,6.4,-340.0
2010-05-01,울산광역시,820.0,8.66,376.0,4.0,721.0,7.6,444.0,4.7,-17.0
2010-06-01,울산광역시,865.0,9.43,344.0,3.8,673.0,7.3,521.0,5.7,-204.0
2010-07-01,울산광역시,906.0,9.56,359.0,3.8,570.0,6.0,547.0,5.8,-206.0
2010-08-01,울산광역시,941.0,9.92,336.0,3.5,603.0,6.4,605.0,6.4,-534.0
2010-09-01,울산광역시,1069.0,11.64,335.0,3.6,455.0,5.0,734.0,8.0,-345.0
2010-10-01,울산광역시,1086.0,11.45,361.0,3.8,552.0,5.8,725.0,7.6,115.0
2010-11-01,울산광역시,998.0,10.87,379.0,4.1,725.0,7.9,619.0,6.7,251.0
2010-12-01,울산광역시,904.0,9.52,386.0,4.1,986.0,10.4,518.0,5.5,380.0
2011-01-01,울산광역시,1141.0,12.01,415.0,4.4,669.0,7.0,726.0,7.6,416.0
2011-02-01,울산광역시,932.0,10.85,356.0,4.1,499.0,5.8,576.0,6.7,-295.0
2011-03-01,울산광역시,1095.0,11.51,394.0,4.1,660.0,6.9,701.0,7.4,-19.0
2011-04-01,울산광역시,1010.0,10.96,352.0,3.8,543.0,5.9,658.0,7.1,52.0
2011-05-01,울산광역시,954.0,10.01,341.0,3.6,717.0,7.5,613.0,6.4,-89.0
2011-06-01,울산광역시,905.0,9.81,362.0,3.9,714.0,7.7,543.0,5.9,665.0
2011-07-01,울산광역시,940.0,9.85,358.0,3.8,546.0,5.7,582.0,6.1,6.0
2011-08-01,울산광역시,940.0,9.85,348.0,3.6,594.0,6.2,592.0,6.2,-34.0
2011-09-01,울산광역시,959.0,10.37,355.0,3.8,460.0,5.0,604.0,6.5,326.0
2011-10-01,울산광역시,920.0,9.62,400.0,4.2,600.0,6.3,520.0,5.4,663.0
2011-11-01,울산광역시,922.0,9.95,393.0,4.2,811.0,8.8,529.0,5.7,168.0
2011-12-01,울산광역시,824.0,8.6,388.0,4.1,955.0,10.0,436.0,4.6,13.0
2012-01-01,울산광역시,1062.0,11.11,442.0,4.6,789.0,8.3,620.0,6.5,443.0
2012-02-01,울산광역시,1006.0,11.24,429.0,4.8,604.0,6.8,577.0,6.4,-57.0
2012-03-01,울산광역시,1116.0,11.66,410.0,4.3,649.0,6.8,706.0,7.4,305.0
2012-04-01,울산광역시,1046.0,11.28,359.0,3.9,694.0,7.5,687.0,7.4,1002.0
2012-05-01,울산광역시,949.0,9.89,367.0,3.8,670.0,7.0,582.0,6.1,362.0
2012-06-01,울산광역시,921.0,9.91,355.0,3.8,592.0,6.4,566.0,6.1,-255.0
2012-07-01,울산광역시,972.0,10.12,351.0,3.7,616.0,6.4,621.0,6.5,-66.0
2012-08-01,울산광역시,1053.0,10.96,376.0,3.9,568.0,5.9,677.0,7.0,308.0
2012-09-01,울산광역시,1079.0,11.59,356.0,3.8,393.0,4.2,723.0,7.8,329.0
2012-10-01,울산광역시,1081.0,11.23,376.0,3.9,617.0,6.4,705.0,7.3,762.0
2012-11-01,울산광역시,1023.0,10.96,380.0,4.1,821.0,8.8,643.0,6.9,769.0
2012-12-01,울산광역시,852.0,8.83,366.0,3.8,874.0,9.1,486.0,5.0,104.0
2013-01-01,울산광역시,1131.0,11.68,413.0,4.3,720.0,7.4,718.0,7.4,211.0
2013-02-01,울산광역시,930.0,10.62,403.0,4.6,597.0,6.8,527.0,6.0,-230.0
2013-03-01,울산광역시,980.0,10.1,433.0,4.5,576.0,5.9,547.0,5.6,1040.0
2013-04-01,울산광역시,971.0,10.33,406.0,4.3,578.0,6.2,565.0,6.0,-75.0
2013-05-01,울산광역시,934.0,9.61,394.0,4.1,762.0,7.8,540.0,5.6,71.0
2013-06-01,울산광역시,809.0,8.6,378.0,4.0,625.0,6.6,431.0,4.6,191.0
2013-07-01,울산광역시,944.0,9.7,409.0,4.2,641.0,6.6,535.0,5.5,175.0
2013-08-01,울산광역시,934.0,9.59,384.0,3.9,643.0,6.6,550.0,5.6,899.0
2013-09-01,울산광역시,997.0,10.57,379.0,4.0,455.0,4.8,618.0,6.6,-426.0
2013-10-01,울산광역시,946.0,9.7,411.0,4.2,644.0,6.6,535.0,5.5,-48.0
2013-11-01,울산광역시,896.0,9.49,428.0,4.5,805.0,8.5,468.0,5.0,412.0
2013-12-01,울산광역시,858.0,8.79,433.0,4.4,952.0,9.8,425.0,4.4,87.0
2014-01-01,울산광역시,1078.0,11.04,396.0,4.1,749.0,7.7,682.0,7.0,154.0
2014-02-01,울산광역시,992.0,11.24,418.0,4.7,547.0,6.2,574.0,6.5,-185.0
2014-03-01,울산광역시,996.0,10.18,388.0,4.0,598.0,6.1,608.0,6.2,-10.0
2014-04-01,울산광역시,1025.0,10.82,338.0,3.6,529.0,5.6,687.0,7.3,324.0
2014-05-01,울산광역시,983.0,10.04,391.0,4.0,757.0,7.7,592.0,6.0,374.0
2014-06-01,울산광역시,869.0,9.16,399.0,4.2,652.0,6.9,470.0,5.0,167.0
2014-07-01,울산광역시,937.0,9.55,390.0,4.0,575.0,5.9,547.0,5.6,42.0
2014-08-01,울산광역시,945.0,9.63,388.0,4.0,552.0,5.6,557.0,5.7,158.0
2014-09-01,울산광역시,986.0,10.38,382.0,4.0,475.0,5.0,604.0,6.4,149.0
2014-10-01,울산광역시,992.0,10.1,381.0,3.9,716.0,7.3,611.0,6.2,5.0
2014-11-01,울산광역시,875.0,9.19,397.0,4.2,632.0,6.6,478.0,5.0,1982.0
2014-12-01,울산광역시,878.0,8.91,427.0,4.3,892.0,9.1,451.0,4.6,-374.0
2015-01-01,울산광역시,1102.0,11.18,425.0,4.3,752.0,7.6,677.0,6.9,273.0
2015-02-01,울산광역시,947.0,10.64,405.0,4.5,476.0,5.3,542.0,6.1,-428.0
2015-03-01,울산광역시,1055.0,10.69,439.0,4.5,675.0,6.8,616.0,6.2,564.0
2015-04-01,울산광역시,1047.0,10.96,404.0,4.2,536.0,5.6,643.0,6.7,140.0
2015-05-01,울산광역시,962.0,9.74,414.0,4.2,703.0,7.1,548.0,5.5,-397.0
2015-06-01,울산광역시,948.0,9.92,415.0,4.3,706.0,7.4,533.0,5.6,-464.0
2015-07-01,울산광역시,1074.0,10.87,436.0,4.4,540.0,5.5,638.0,6.5,-115.0
2015-08-01,울산광역시,888.0,8.98,362.0,3.7,585.0,5.9,526.0,5.3,-242.0
2015-09-01,울산광역시,944.0,9.87,409.0,4.3,465.0,4.9,535.0,5.6,-233.0
2015-10-01,울산광역시,967.0,9.77,403.0,4.1,529.0,5.3,564.0,5.7,1477.0
